id,purpose,description,sentiment,sentiment_score,sentiment_confidence,text_length,word_count,sentence_count,has_positive_words,has_negative_words,has_financial_terms
8075,medical,Need loan for healthcare expenses. I have different medical costs to address. My financial situation is normal with regular income. I understand my financial obligations.,NEUTRAL,0.5125,0.7356769934488798,170,25,5,0,0,1
8076,home_improvement,Need emergency repairs on my home due to water damage.,NEGATIVE,0.4375,0.6465258924309778,54,10,2,0,1,0
8077,medical,Need funding for medical expenses. I have various healthcare costs to cover. My financial situation is normal with regular income. I plan to manage this loan responsibly. I have compared different lenders and found this to be the most suitable option.,NEUTRAL,0.5777777777777777,0.6622068192522058,251,41,6,0,0,1
8078,home_improvement,Want to make some upgrades to my house.,NEUTRAL,0.5,0.7905553187652843,39,8,2,0,0,0
8079,debt_consolidation,Trying to consolidate debts but my credit score has dropped due to missed payments.,NEGATIVE,0.4375,0.8841684520867843,83,14,2,0,0,1
8080,debt_consolidation,I have multiple credit cards maxed out and need to consolidate before they go to collections. My income is irregular. My income has been reduced recently and I have some payment issues. I am worried about my financial situation.,NEGATIVE,0.5,0.6407219960046501,228,39,5,0,1,1
8081,business,Need emergency funding for my business.,NEGATIVE,0.5,0.631300789815427,39,6,2,0,1,0
8082,education,Pursuing advanced degree to advance my career.,POSITIVE,0.7,0.6788363496504899,46,7,2,0,0,0
8083,debt_consolidation,I have multiple credit cards maxed out and need to consolidate before they go to collections.,NEGATIVE,0.5,0.8305839836122028,93,16,2,0,0,1
8084,home_improvement,Planning to renovate my kitchen to increase home value. I have a stable job and good credit history. My employment is secure and I have strong payment history. I have carefully considered this financial decision.,POSITIVE,0.6433333333333333,0.9036044189559786,212,35,5,1,0,1
8085,home_improvement,Planning home improvements to update the property.,NEUTRAL,0.5,0.6263065574717908,50,7,2,0,0,0
8086,medical,Need funding for medical expenses.,NEUTRAL,0.5,0.8284358230275579,34,5,2,0,0,0
8087,education,Need loan for education.,NEUTRAL,0.5,0.626162246264163,24,4,2,0,0,0
8088,business,Need capital for business development. I have different projects that require financing. My financial situation is normal with regular income. I plan to manage this loan responsibly.,NEUTRAL,0.535,0.9028571478767762,182,27,5,0,0,1
8089,home_improvement,Planning to renovate my kitchen to increase home value. I have a stable job and good credit history. My financial situation is stable with consistent income and good credit. I have carefully considered this financial decision.,POSITIVE,0.6291666666666667,0.6499889791985535,226,36,5,1,0,1
8090,medical,Need funding for medical expenses.,NEUTRAL,0.5,0.6169979474964578,34,5,2,0,0,0
8091,education,Need funding for educational expenses. I have various education costs to cover. My financial situation is normal with regular income. I will make payments as agreed. I have compared different lenders and found this to be the most suitable option.,NEUTRAL,0.590625,0.6800416148032407,246,40,6,0,0,1
8092,home_improvement,Need emergency repairs on my home due to water damage. My income has been reduced recently. My income has been reduced recently and I have some payment issues. I am uncertain about my ability to repay.,NEGATIVE,0.4791666666666667,0.8485899430932309,201,36,5,0,1,1
8093,medical,Looking to finance medical treatment.,NEUTRAL,0.5,0.7093082163116263,37,5,2,0,0,0
8094,education,Looking to finance my education. I have several educational expenses to pay. I have a regular income and standard credit history. I will maintain my payment schedule.,NEUTRAL,0.53125,0.6854887438000994,166,27,5,0,0,1
8095,business,Need funding for business expansion. I have various growth opportunities planned. I have consistent income and average credit score. I plan to manage this loan responsibly. I have discussed this with my financial advisor and feel confident about this decision.,NEUTRAL,0.5666666666666667,0.6774686212102641,260,40,6,1,0,1
8096,home_improvement,Looking to do some home renovations.,NEUTRAL,0.5,0.6710550674743099,36,6,2,0,0,0
8097,education,Investing in professional certification to increase earning potential.,POSITIVE,0.525,0.7082897993376642,70,8,2,0,0,0
8098,home_improvement,Looking to remodel my bathroom to modernize the house. I have a good income and strong credit score. My financial situation is stable with consistent income and good credit. I have carefully considered this financial decision.,POSITIVE,0.6416666666666666,0.7181018906354969,226,36,5,1,0,1
8099,home_improvement,Need emergency repairs on my home due to water damage. My income has been reduced recently. I've been struggling financially and have missed some payments. I am uncertain about my ability to repay. I have discussed this with my financial advisor and feel confident about this decision.,NEGATIVE,0.5375,0.83132740105022,285,47,6,1,1,1
8100,education,Looking to finance my education. I have several educational expenses to pay. I have consistent income and average credit score. I will make payments as agreed.,NEUTRAL,0.54375,0.6774497621637148,159,26,5,0,0,1
8101,debt_consolidation,Looking to consolidate multiple debts for better organization. I have a mix of credit cards and other loans. I have standard credit history and stable employment. I plan to manage this loan responsibly. I have researched various loan options and believe this is the best choice for my situation.,NEUTRAL,0.6125,0.6096825761973318,295,49,6,1,0,1
8102,education,Need funding for educational expenses. I have various education costs to cover. My financial situation is normal with regular income. I will make payments as agreed.,NEUTRAL,0.54,0.8385826243610519,165,26,5,0,0,1
8103,medical,Emergency medical expenses that insurance won't cover. My income has been reduced due to illness. My income has been reduced recently and I have some payment issues. I am worried about my financial situation.,NEGATIVE,0.484375,0.7506836174564829,208,34,5,0,1,1
8104,home_improvement,Planning to renovate my kitchen to increase home value. I have a stable job and good credit history. I have stable income and good credit score with no late payments. I have carefully considered this financial decision. I have compared different lenders and found this to be the most suitable option.,POSITIVE,0.65625,0.601903714521087,300,51,6,1,0,1
8105,debt_consolidation,Need to consolidate my current debts.,NEUTRAL,0.5,0.9035366426762033,37,6,2,0,0,1
8106,business,Need capital for business development. I have different projects that require financing. I have consistent income and average credit score. I will maintain my payment schedule. I have compared different lenders and found this to be the most suitable option.,NEUTRAL,0.5958333333333333,0.8249915041511342,257,40,6,0,0,1
8107,debt_consolidation,I want to consolidate my debts to reduce monthly payments and interest costs.,POSITIVE,0.5,0.607439788052109,77,13,2,0,0,1
8108,home_improvement,Need emergency repairs on my home due to water damage.,NEGATIVE,0.4375,0.9421382138268648,54,10,2,0,1,0
8109,debt_consolidation,Need to consolidate my current debts. I have several credit accounts that I want to combine. I have standard credit history and stable employment. I am committed to meeting my financial commitments. I have researched various loan options and believe this is the best choice for my situation.,NEUTRAL,0.5833333333333334,0.7420887064966954,291,48,6,1,0,1
